ident,name,lat,long,elev,cou
85OK,Red Stevenson Property Heliport,36.4833984375,-95.00019836425781,765,US
85OL,Huscher Field,34.619499,-98.595596,1242,US
85OR,Allen's Airstrip,42.404598236083984,-121.04900360107422,4410,US
85PA,Krumenacker Airport,40.59510040283203,-78.77839660644531,2040,US
85PN,Kiski Airport,40.579200744628906,-79.60530090332031,1280,US
85TA,J-Bar Ranch Airport,33.579899,-96.812401,718,US
85TE,Old Kingsbury Aerodrome,29.634199142456055,-97.81169891357422,560,US
85TS,Airbus Helicopter Heliport,32.702139,-97.047864,588,US
85TX,Rutherford Ranch Airport,30.077699661254883,-97.9655990600586,983,US
85WA,Scott Seed Farm Airport,46.527221,-117.764672,1866,US
85WI,Cub Bear Airport,45.04439926147461,-92.29280090332031,1240,US
85XS,Marine Consultants Inc Heliport,29.7061,-95.274101,50,US
86AK,Hoppe'S Seaplane Base,61.551431,-149.94575,180,US
86AR,Goacher Airport,34.8293,-91.9543,235,US
86CA,Valley Medical Center Heliport,36.73720169067383,-119.75399780273438,307,US
86CL,Ernst Field,33.597198486328125,-116.88300323486328,2860,US
86CN,Mercy Medical Center Merced Heliport,37.340819,-120.466636,194,US
86CO,Lazy W Airport,40.3135986328125,-105.1449966430664,5200,US
86FD,Country Landings Airport,29.764699935913086,-82.89640045166016,55,US
86FL,Lake Shore Hospital Heliport,30.193300247192383,-82.63009643554688,190,US
86GA,Flying G Ranch Airport,34.86790084838867,-85.06109619140625,845,US
86IL,Sharp Airport,39.681667,-88.764444,674,US
86IN,Washington County Hospital Heliport,38.61330032348633,-86.10690307617188,776,US
86IS,Michael Pfister Airport,40.77939987182617,-89.25779724121094,805,US
86KS,Weiss Airport,38.705799,-94.824699,1031,US
86KY,Hornback Airport,37.622277,-85.791374,760,US
86LA,Spring Airport,30.973800659179688,-90.66570281982422,400,US
86MI,Downwind Acres Airport,42.152801513671875,-83.56739807128906,683,US
86MN,Minn D O T Heliport,44.072201,-92.505698,1024,US
86MO,Bothwell Regional Health Center Heliport,38.699694,-93.222378,898,US
86NC,Craig Craft Airport,36.26359939575195,-76.49330139160156,14,US
86NE,Orum Aerodrome,41.54169845581055,-96.2739028930664,1320,US
86NJ,Hercules Inc. Heliport,40.4519996643,-74.3339996338,90,US
86NY,East Farm Heliport,40.913264,-73.155689,10,US
86OH,Westfield Airport,41.01279830932617,-81.92009735107422,1044,US
86OI,Belcan Heliport,39.2578010559082,-84.38829803466797,780,US
86OK,St Francis Hospital Vinita Heliport,36.653438,-95.156666,700,US
86OR,Amber Glen Business Center Hp Heliport,45.530399322509766,-122.88300323486328,200,US
86PA,7D Farms Heliport,40.644500732421875,-78.30059814453125,1080,US
86PN,Seesholtz Airport,41.044498443603516,-76.3552017211914,730,US
86TA,Slaughter Ranch Airport,30.622043,-98.281735,890,US
86TE,Matthews Ranch Airport,32.649898529052734,-98.14730072021484,835,US
86TN,Dumplin Field,36.015483,-83.545661,1000,US
86TS,Fairway Farm Airport,31.484015,-94.027074,360,US
86TX,Flying J Airport,29.737199783325195,-98.37889862060547,1055,US
86VA,Newport News General Hospital Heliport,36.999900817871094,-76.42469787597656,19,US
86WA,Kapowsin Field,47.003758,-122.234845,720,US
86WI,Bakers Field,42.825298,-89.870102,875,US
86XS,Gesin Ranches Airport,32.40010070800781,-100.36699676513672,2200,US
87AK,Soloy Strip,61.6515007019043,-149.28799438476562,545,US
87CA,Swanson Ranch Nr 1 Airport,36.399899,-119.617995,248,US
87CD,The Flying Z Airport,37.98994,-104.760845,5440,US
87CL,City National Plaza Heliport,34.051544,-118.256949,980,US
87CN,Honda of Santa Ana Heliport,33.72710037231445,-117.83599853515625,113,US
87CO,Young's Strip,39.69110107421875,-104.41600036621094,5650,US
87FD,Palm Beach Gardens Medical Center Heliport,26.828694,-80.085369,14,US
87FL,King Heliport,28.25271,-82.743718,8,US
87GA,Tanner Medical Center/Villa Rica Heliport,33.73619842529297,-85.92410278320312,1000,US
87IL,Bushby RLA Restricted Landing Area,41.516700744599994,-88.2667007446,580,US
87IN,May's Strip,41.452999114990234,-86.4697036743164,715,US
87IS,Seigfried Halfpap Airport,39.8862,-91.320702,550,US
87KS,Holyrood Municipal Airport,38.587502,-98.4048,1805,US
87KY,Midwest Communication Heliport,39.04560089111328,-84.46379852294922,850,US
87LA,Lafayette Hilton Heliport,30.196,-92.0153,169,US
87ME,High Note Heliport,44.151331,-70.793986,730,US
87MI,Ascension Borgess Pipp Hospital Heliport,42.447261,-85.654975,726,US
87MN,Erickson Airport,48.810298919677734,-95.20159912109375,1155,US
87MO,Richters Airport,38.69609832763672,-94.25800323486328,915,US
87NC,C A G Farms Airport,35.468762,-78.652003,310,US
87NE,Knox Landing Airport,40.809200286865234,-97.58779907226562,1638,US
87NJ,Shore Memorial Hospital Heliport,39.31399917602539,-74.59400177001953,75,US
87NY,Clearview Heliport,40.826444,-72.745944,50,US
87OH,Mundron Field,41.705601,-84.373596,840,US
87OI,Lake Air Ranch Airport,41.272300720214844,-82.62300109863281,690,US
87OK,Wagoner Community Hospital Heliport,35.95009994506836,-95.05020141601562,650,US
87OR,Moondance Ranch Airport,42.651798248291016,-121.3290023803711,4980,US
87PA,Waltman Airport,40.92649841308594,-79.73870086669922,1360,US
87TA,Cielo Grande Ranch Airport,30.18910026550293,-99.2697982788086,2180,US
87TE,Rose Field Airport,29.4519004822,-95.8655014038,100,US
87TS,Star Houston Heliport,29.783599853515625,-95.44300079345703,123,US
87TX,Porter Ranch Airport,28.690000534057617,-97.76029968261719,418,US
87VA,Cottonwood Farm Airport,38.08110046386719,-78.69560241699219,690,US
87WA,Trios Women & Childrens Hospital Heliport,46.199343,-119.120221,395,US
87WI,Quale Airport,43.01940155029297,-89.1854019165039,955,US
87XA,Methodist Midlothian Medical Center Heliport,32.469717,-96.980824,761,US
87XS,Cinco B Ranch Airport,29.791121,-99.263964,1457,US
88AK,Dutch Landing Strip,60.539839,-150.869129,300,US
88AL,W&T Offshore Yellowhammer Heliport,30.404402,-88.12586,16,US
88AZ,Grapevine Airstrip,33.6409083,-111.0569167,2329,US
88CA,Regional Medical Center San Jose H2 Heliport,37.361464,-121.848503,120,US
88CL,Park Place Heliport,33.673845,-117.843255,35,US
88CO,Tranquila Airport,38.88610076904297,-104.2490005493164,6320,US
88FA,Tampa Hard Rock Helipad,27.9955167,-82.370144,87,US
88FD,Bethesda Memorial Hospital Heliport,26.50429916381836,-80.07029724121094,55,US
88FL,Sailfish Point Heliport,27.177813,-80.157706,5,US
88GA,Beaver Creek Airport,33.111900329589844,-84.4447021484375,810,US
88IL,Mary's Landing Airport,42.413102,-88.733299,910,US
88IN,Gardner Airport,39.5798,-85.932198,740,US
88IS,Blickhan Lndg Area Airport,40.008399963399995,-91.3821029663,635,US
88KY,Saint Joseph Hospital Heliport,38.032901763916016,-84.52519989013672,980,US
88LA,Freebird Field,30.1294,-92.135101,20,US
88LL,Block Airport,42.19169998168945,-89.83820343017578,917,US
88MN,Fox Field,44.801700592041016,-93.95030212402344,1000,US
88MO,Howell Valley Airport,36.701698303222656,-91.80269622802734,950,US
88NC,Corriher Field,35.6325,-80.685303,840,US
88ND,Goodman Strip,48.709166,-97.995577,1560,US
88NE,Ensor Field,40.403900146484375,-96.01719665527344,1170,US
88NV,Black Rock City Airport,40.757333,-119.212861,3904,US
88NY,Zelazny Airport,43.157798767089844,-78.3583984375,635,US
88OH,Chippewa Field,41.599998474121094,-83.31659698486328,596,US
88OI,Akron City Hospital Heliport,41.080736,-81.500164,1368,US
88OK,Hilltop Airport,36.19340133666992,-97.0906982421875,1070,US
88OL,Pace Field,34.9645,-96.271103,825,US
88OR,Tallman Airport,44.56829833984375,-122.97100067138672,303,US
88PA,Mc Coy Airport,40.539199829100006,-80.4131011963,1200,US
88TA,Figure 2 Ranch Airport,31.45599937438965,-104.84400177001953,3700,US
88TE,Thunderbird Southwest Airport,29.9016,-96.793263,385,US
88TN,Piney Creek Airport,35.4245,-85.779333,1960,US
88TS,Fort Wolters Helicopters Heliport,32.83855,-98.062463,887,US
88TX,Christus Mother Frances Hospital Sulphur Springs Heliport,33.158041,-95.599235,476,US
88VA,Belmont Farm Airport,38.37419891357422,-77.99189758300781,305,US
88VT,Hawk's Nest Airport,44.878299713134766,-73.35030364990234,140,US
88WA,Personal 500 Sales Co. Heliport,47.20370101928711,-122.2239990234375,50,US
88WI,Nicolet Airport,44.50830078125,-87.86070251464844,790,US
88WS,Ottos Airport,42.930978,-89.624749,917,US
88XA,Tejas Stone Ranch Airport,33.337444,-96.480222,577,US
88XS,Bogan & Fontenot Airport,30.0191,-94.387703,35,US
89AK,Lincoln Village Airpark,61.55939865112305,-149.7050018310547,250,US
89CA,Swanson Ranch Number 2 Airport,36.467298,-119.880655,237,US
89CL,Elwood Onshore Facility Heliport,34.430302,-119.912003,15,US
89CO,Vallery Airport,40.23889923095703,-103.99199676513672,4480,US
89FD,Tranquility Pad Heliport,28.401399612426758,-82.24259948730469,38,US
89FL,Lake Hiawassee Seaplane Base,28.529199600219727,-81.48090362548828,70,US
89GE,South Fulton Airport,33.537601470947266,-84.63880157470703,1025,US
89IA,Chain Lakes Airpark,42.05139923095703,-91.716796875,825,US
89IL,UMC Trauma Center Heliport,41.5028,-90.526496,695,US
89IN,Milhon Airport,39.511172,-86.384724,615,US
89IS,Voges Airstrip,38.21670150756836,-89.97509765625,424,US
89KS,Neosho Memorial Regional Hospital Heliport,37.675021,-95.473876,988,US
89KY,Clark Regional Medical Center Heliport,38.00032,-84.19656,988,US
89LA,Acadiana One Office Bldg Heliport,30.174900054900004,-92.07929992679999,30,US
89LL,Norman Airport,41.3583984375,-87.7249984741211,750,US
89ME,Fox Field,44.404764,-69.676436,150,US
89MI,Peach Lake Heliport,44.289453,-84.171856,940,US
89MN,Beskar Airport,45.386425,-92.699053,900,US
89MO,Bishop's Landing Airport,38.58330154418945,-94.57969665527344,1000,US
89NC,Strickland Field,34.26639938354492,-79.02359771728516,98,US
89ND,Poleschook Airport,47.911399841308594,-101.2490005493164,2245,US
89NE,George Airport,41.1702995300293,-101.0009994506836,2850,US
89NJ,Strawberry Fields Airport,39.489200592041016,-74.72360229492188,45,US
89NY,Maxson Airfield,44.312002,-75.90034,340,US
89OH,Blanchard Valey Regional Health Center Heliport,41.017799377441406,-83.65139770507812,860,US
89OI,Circle C Airport,41.03889846801758,-80.98400115966797,1042,US
89OK,Neversweat Too Airport,35.44309997558594,-94.89749908447266,565,US
89OR,Mucky Flat Airport,42.597900390625,-122.71299743652344,2000,US
89PA,Kirschstein Heliport,40.46620178222656,-79.62809753417969,1195,US
89TA,Soaring Club of Houston Gliderport,30.192699432373047,-95.96330261230469,308,US
89TE,Lajitas International Airport,29.278,-103.686997,2630,US
89TN,Edwards Heliport,36.4325,-82.293611,1580,US
89TS,Carter Ranch Airport,31.56679916381836,-95.7666015625,215,US
89TX,Aero-Bee Ranch Airstrip,30.870309,-98.418513,1242,US
89VA,Hidden River Airport,38.522300720214844,-78.52420043945312,780,US
89WA,Williams Airpatch Airport,48.27069854736328,-122.01899719238281,130,US
89WI,Tuschen Airport,42.906898498535156,-90.03209686279297,1060,US
89XS,Joe Rye Heliport,29.5851993560791,-95.30359649658203,49,US
8AK0,Diamond NN Cannery Airport,58.710513,-156.997741,60,US
8AK1,Jacobus Field,62.28030014038086,-145.36300659179688,1670,US
8AK2,Carty's Airstrip,60.699779,-151.294699,150,US
8AK3,Roland Norton Memorial Airstrip,66.76599884033203,-160.1529998779297,360,US
8AK4,Scout Lake Seaplane Base,60.534066,-150.847692,245,US
8AK5,Fort Crosby Airport,62.513888,-150.265277,650,US
8AK6,Little Susitna Airport,61.37189865112305,-150.26199340820312,70,US
8AK8,North Cubs Strip Airport,61.6300010681,-149.682998657,350,US
8AK9,Tok 2 Airport,63.308904791,-143.016929626,1630,US
8AL0,Mitchell Dam Heliport,32.800559,-86.446674,442,US
8AL1,Med West-Hoover Heliport,33.354794,-86.85609,600,US
8AL2,Charles C Killough Field,33.355426,-86.262135,443,US
8AL4,Lay Dam Heliport,32.959231,-86.519564,331,US
8AL5,Plant Gorgas Heliport,33.642483,-87.197172,256,US
8AL6,Air Evac 32 Heliport,34.660352,-86.049279,612,US
8AL8,Woodland Clinic Heliport,33.373278,-85.396754,1119,US
8AL9,Wiregrass Hospital Heliport,31.04960060119629,-85.8916015625,160,US
8AN6,Isaacson Airport,47.65919876098633,-117.68199920654297,2410,US
8AR0,Hargrove Airport,34.51259994506836,-91.56400299072266,211,US
8AR1,Totty Field Airport,36.4893989563,-92.6421966553,780,US
8AZ5,Lizzy Lizard Airport,31.892427,-109.05407,4200,US
8CA0,Osborne Airport,34.583900451699996,-117.266998291,2900,US
8CA1,Merle Norman Cosmetics (Sylmar) Heliport,34.30500030517578,-118.46499633789062,1215,US
8CA2,Auburn Cdf Heliport,38.934600830078125,-121.0530014038086,1635,US
8CA3,High Hill Ranch Heliport,38.74209976196289,-120.71800231933594,2885,US
8CA4,SCE Eastern Division Heliport,34.104739,-117.351691,1205,US
8CA5,Pines Airpark,33.645599,-117.109333,1420,US
8CA6,Yucca Valley Service Center Heliport,34.1260986328125,-116.41300201416016,3238,US
8CA7,Platform Henry Heliport,34.333099365234375,-119.56099700927734,111,US
8CA8,Wallom Field,38.06740188598633,-121.20800018310547,56,US
8CA9,KGTV-10 Parking Lot Heliport,32.720207,-117.097355,200,US
8CL0,Nichols Farms Airport,34.58890151977539,-117.82599639892578,2700,US
8CL1,Lake Wohlford Resort Airport,33.1753473206,-117.002334595,1643,US
8CL2,Lucchetti Ranch Airport,38.423500061035156,-121.22699737548828,96,US
8CL3,NBC-TV Heliport,34.15359878540039,-118.33100128173828,505,US
8CL4,A G Spanos Companies Hq Heliport,38.047638,-121.370251,96,US
8CL5,R I Ai Canoga Park B/2 Helistop,34.23360061645508,-118.58699798583984,900,US
8CL6,Moller Airport,39.28850173950195,-122.18900299072266,85,US
8CL7,Lodi Memorial Hospital Heliport,38.122463,-121.286746,40,US
8CL8,United Ca Bank Data Processing Ops Heliport,34.069698,-118.292,367,US
8CL9,Bland Field,36.710905,-120.031828,222,US
8CO0,Kent Airport,40.25279998779297,-104.00299835205078,4480,US
8CO1,Prospect Peak Heliport,38.47779846191406,-105.52100372314453,8660,US
8CO2,William Leon Schawo Airport,40.670799255371094,-104.20800018310547,4950,US
8CO3,Fremont Peak Heliport,38.45389938354492,-105.28600311279297,7100,US
8CO4,East Moore Field,39.670501708984375,-104.13600158691406,5250,US
8CO5,Widner Airport,38.833618,-107.892838,6020,US
8CO6,Arkansas Valley Regional Medical Center Heliport,37.96139907836914,-103.55000305175781,4124,US
8CO7,Colorado Antique Field,40.122501373291016,-105.1719970703125,5069,US
8CO8,Koenig Airport,40.108299255371094,-102.72799682617188,4150,US
8CO9,Pine View Airport,39.344398498535,-104.58100128174,6572,US
8FA0,Lake Gibson Seaplane Base,28.108600616455078,-81.95870208740234,142,US
8FA1,Clark Field,30.052951,-82.241775,123,US
8FA4,Samsula / Coe Field,29.009948,-81.133869,40,US
8FD1,Buckner Airport,30.098800659179688,-82.92759704589844,90,US
8FD2,The Flying Horseman Airport,29.715153,-82.097139,192,US
8FD3,Blackwater Airfield,30.877700805664062,-86.85440063476562,200,US
8FD4,Rockledge Regional Medical Center Heliport,28.334695,-80.723363,100,US
8FD5,Lykes Brighton Airport,27.188899993896484,-81.08699798583984,30,US
8FD7,Lucerne Medical Center Heliport,28.5308,-81.3787,117,US
8FD8,Bayflite One Heliport,28.193899154663086,-82.62059783935547,55,US
8FD9,Colony Heliport,26.75309944152832,-81.38510131835938,17,US
8FL0,Hutson Airfield,29.72800064086914,-81.4397964477539,50,US
8FL1,Mc Donald's Field,27.197000503499996,-81.9156036377,54,US
8FL2,Kiever Airport,29.001101,-82.100601,67,US
8FL3,Back Achers Airport,29.072999954223633,-81.99949645996094,90,US
8FL4,Bay Medical Center Heliport,30.157800674438477,-85.64939880371094,30,US
8FL5,Dancing Oaks Heliport,27.9484,-81.863503,107,US
8FL6,George T Mc Cutchan Airport,30.673500061035156,-86.85189819335938,160,US
8FL7,Capra Farms Heliport,29.68549919128418,-82.47589874267578,175,US
8FL8,Jacksonville Police Heliport,30.325192,-81.651297,77,US
8FL9,Burnt Store Road Heliport,26.846631,-82.022228,9,US
8GA0,Pinetree Heliport,34.145833,-84.229722,1060,US
8GA1,Gum Creek Airport,33.4212,-85.161903,1070,US
8GA2,Dwight David Eisenhower Army Medical Ctr Heliport,33.4300994873,-82.12120056150002,400,US
8GA3,Leesburg Spraying Airport,31.77519989013672,-84.1249008178711,260,US
8GA4,Doctors Hospital Heliport,33.481701,-82.091698,400,US
8GA5,Marion Hospital Heliport,32.328800201416016,-84.52629852294922,740,US
8GA6,S & S Landing Strip,33.16070175,-84.3184967,900,US
8GA7,Etowah Bend Gliderport,34.20199966430664,-84.97720336914062,620,US
8GA8,Falcons Aerie Airport,33.577301025390625,-85.00299835205078,1180,US
8GA9,Brook Bridge Aerodrome,33.276798248291016,-84.41079711914062,820,US
8GE8,Northside Hospital-Cherokee Heliport,34.246700286865234,-84.49919891357422,975,US
8IA0,Unity Healthcare Heliport,41.4336013794,-91.05419921880001,633,US
8IA1,Hegg Memorial Hospital Heliport,43.201215,-96.283547,1256,US
8IA2,Port Paradise Farms Airport,41.17390060424805,-91.36180114746094,700,US
8IA8,Pfeifer Field,41.454722,-91.617222,715,US
8IA9,Shields Airport,41.156101,-95.244202,1245,US
8ID8,Lewis and Clark Airstrip,45.354071,-113.864472,4530,US
8II0,Allen and Gloss Airport,38.856998443603516,-85.10130310058594,880,US
8II1,Careferre Acres Airport,39.183101654052734,-87.1260986328125,520,US
8II2,Norris Field,39.652607,-84.866417,1085,US
8II3,Thrust Industries Airport,38.212501525878906,-87.57949829101562,460,US
8II4,Helton Heliport,39.614498,-86.520798,815,US
8II5,Holt Field,40.89950180053711,-85,790,US
8II6,Rolls Royce Plant 5 Heliport,39.733377,-86.20471,780,US
8II7,Allison Plant 8 Heliport,39.7411994934082,-86.20970153808594,795,US
8II8,Allison Plant 3 Heliport,39.77920150756836,-86.24579620361328,780,US
8II9,Summe Farm Heliport,39.95750045776367,-86.24800109863281,880,US
8IL0,Adkins RLA Restricted Landing Area,42.352798461899994,-88.634803772,853,US
8IL1,Twin Gardens Airport,42.40840148925781,-88.65290069580078,900,US
8IL2,Kirkpatrick Airport,42.48469924926758,-88.60009765625,950,US
8IL3,Butler Hill Restricted Landing Area,41.738098,-89.162498,765,US
8IL4,Mercy Harvard Hospital Heliport,42.42639923095703,-88.60790252685547,980,US
8IL5,O'Connor Field,42.368099212646484,-89.35420227050781,900,US
8IL6,Robertson's Roost Airport,38.85940170288086,-88.65859985351562,542,US
8IL7,Dutch Creek Seaplane Base,42.37110137939453,-88.24700164794922,737,US
8IL8,Advocate South Suburban Hospital Heliport,41.567695,-87.697161,665,US
8IL9,Little Sister Seaplane Base,41.20000076293945,-89.35009765625,450,US
8IN1,Clarian Arnett Heliport,40.400833,-86.808056,675,US
8IN2,Robinson Field,39.62329864501953,-86.03140258789062,840,US
8IN4,Hancock Memorial Hospital Heliport,39.814701080322266,-85.7822036743164,902,US
8IN5,Portage Community Hospital Heliport,41.54669952392578,-87.18440246582031,640,US
8IN6,Parkview Noble Hospital Heliport,41.447200775146484,-85.2957992553711,980,US
8IN7,Brush Creek Airport,39.0452995300293,-85.51529693603516,825,US
8IN8,Bremen Community Hospital Heliport,41.456864,-86.158379,812,US
8IN9,Marcidale Airport,39.68560028,-86.60220337,855,US
8IS0,St Joseph's Hospital - Breese Heliport,38.6263999939,-89.5236968994,755,US
8IS1,Nelson Airport,39.30780029296875,-89.99320220947266,615,US
8IS2,Kilsoquah Farm Airport,40.997798919677734,-85.38890075683594,840,US
